# TMY Data Generated: 2025-07-11 05:30:17
# Solar Position Calculations: ISO 15927-4 with improved accuracy
# Azimuth Convention: North=0°, East=90°, South=180°, West=270°
# Total Records: 8760
DateTime,Temperature_C,Humidity_percent,Pressure_hPa,WindSpeed_ms,WindDirection_deg,CloudCover_percent,GHI_Wm2,DNI_Wm2,DHI_Wm2,SolarElevation_deg,SolarAzimuth_deg,AirMass,ClearnessIndex
2023-01-02 09:00:00,3.3,79.5012906451439,1013.25,4.0416278206559815,180.0,50.0,20.8,33.9,14.0,11.42,203.57,0.0,0.5
2023-01-02 10:00:00,5.2,79.5012906451439,1013.25,4.0416278206559815,180.0,50.0,27.3,41.7,17.2,14.04,189.67,0.0,0.5
2023-01-02 11:00:00,6.9,79.5012906451439,1013.25,4.0416278206559815,180.0,50.0,28.4,42.9,17.7,14.44,175.42,0.0,0.5
2023-01-02 12:00:00,8.1,79.5012906451439,1013.25,4.0416278206559815,180.0,50.0,23.6,37.4,15.5,12.6,161.34,0.0,0.5
2023-01-02 13:00:00,8.9,79.5012906451439,1013.25,4.0416278206559815,180.0,50.0,14.6,25.8,10.7,8.69,147.87,0.0,0.5
2023-01-02 14:00:00,9.2,79.5012906451439,1013.25,4.0416278206559815,180.0,50.0,4.2,8.9,3.7,3.01,135.21,0.0,0.5
2023-01-02 15:00:00,8.9,79.5012906451439,1013.25,4.0416278206559815,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-02 16:00:00,8.1,79.5012906451439,1013.25,4.0416278206559815,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-02 17:00:00,6.9,79.5012906451439,1013.25,4.0416278206559815,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-02 18:00:00,5.2,79.5012906451439,1013.25,4.0416278206559815,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-02 19:00:00,3.3,79.5012906451439,1013.25,4.0416278206559815,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-02 20:00:00,1.2,79.5012906451439,1013.25,4.0416278206559815,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-02 21:00:00,-0.9,79.5012906451439,1013.25,4.0416278206559815,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-02 22:00:00,-2.8,79.5012906451439,1013.25,4.0416278206559815,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-02 23:00:00,-4.4,79.5012906451439,1013.25,4.0416278206559815,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-03 00:00:00,-5.9,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-03 01:00:00,-6.7,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-03 02:00:00,-6.9,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-03 03:00:00,-6.7,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-03 04:00:00,-5.9,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-03 05:00:00,-4.6,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-03 06:00:00,-2.9,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-03 07:00:00,-1.0,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,0.8,1.9,0.8,0.65,229.26,0.0,0.5
2023-01-03 08:00:00,1.1,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,11.0,20.4,8.5,6.88,216.89,0.0,0.5
2023-01-03 09:00:00,3.1,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,20.9,34.1,14.1,11.48,203.69,0.0,0.5
2023-01-03 10:00:00,5.1,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,27.6,42.0,17.3,14.11,189.78,0.0,0.5
2023-01-03 11:00:00,6.7,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,28.7,43.2,17.8,14.53,175.52,0.0,0.5
2023-01-03 12:00:00,8.0,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,23.9,37.8,15.6,12.71,161.43,0.0,0.5
2023-01-03 13:00:00,8.8,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,14.9,26.2,10.9,8.8,147.93,0.0,0.5
2023-01-03 14:00:00,9.1,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,4.4,9.3,3.9,3.14,135.26,0.0,0.5
2023-01-03 15:00:00,8.8,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-03 16:00:00,8.0,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-03 17:00:00,6.7,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-03 18:00:00,5.1,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-03 19:00:00,3.1,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-03 20:00:00,1.1,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-03 21:00:00,-1.0,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-03 22:00:00,-2.9,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-03 23:00:00,-4.6,79.5748015993383,1013.25,4.0560174366570445,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-04 00:00:00,-6.0,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-04 01:00:00,-6.8,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-04 02:00:00,-7.1,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-04 03:00:00,-6.8,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-04 04:00:00,-6.0,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-04 05:00:00,-4.7,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-04 06:00:00,-3.1,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-04 07:00:00,-1.1,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,0.9,2.0,0.8,0.68,229.4,0.0,0.5
2023-01-04 08:00:00,0.9,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,11.1,20.6,8.6,6.92,217.03,0.0,0.5
2023-01-04 09:00:00,3.0,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,21.1,34.4,14.2,11.55,203.82,0.0,0.5
2023-01-04 10:00:00,4.9,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,27.8,42.3,17.5,14.19,189.89,0.0,0.5
2023-01-04 11:00:00,6.6,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,29.0,43.6,18.0,14.63,175.62,0.0,0.5
2023-01-04 12:00:00,7.9,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,24.3,38.2,15.8,12.82,161.51,0.0,0.5
2023-01-04 13:00:00,8.7,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,15.2,26.6,11.0,8.93,147.99,0.0,0.5
2023-01-04 14:00:00,8.9,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,4.6,9.7,4.1,3.27,135.3,0.0,0.5
2023-01-04 15:00:00,8.7,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-04 16:00:00,7.9,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-04 17:00:00,6.6,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-04 18:00:00,4.9,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-04 19:00:00,3.0,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-04 20:00:00,0.9,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-04 21:00:00,-1.1,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-04 22:00:00,-3.1,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-04 23:00:00,-4.7,79.64251211736001,1013.25,4.070242292691787,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-05 00:00:00,-6.1,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-05 01:00:00,-6.9,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-05 02:00:00,-7.2,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-05 03:00:00,-6.9,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-05 04:00:00,-6.1,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-05 05:00:00,-4.9,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-05 06:00:00,-3.2,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-05 07:00:00,-1.3,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,0.9,2.1,0.9,0.72,229.53,0.0,0.5
2023-01-05 08:00:00,0.8,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,11.2,20.8,8.7,6.98,217.16,0.0,0.5
2023-01-05 09:00:00,2.9,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,21.3,34.7,14.4,11.62,203.94,0.0,0.5
2023-01-05 10:00:00,4.8,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,28.1,42.6,17.6,14.28,190.01,0.0,0.5
2023-01-05 11:00:00,6.5,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,29.3,44.0,18.1,14.74,175.72,0.0,0.5
2023-01-05 12:00:00,7.7,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,24.6,38.6,16.0,12.94,161.59,0.0,0.5
2023-01-05 13:00:00,8.5,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,15.5,27.0,11.2,9.06,148.05,0.0,0.5
2023-01-05 14:00:00,8.8,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,4.8,10.2,4.2,3.4,135.34,0.0,0.5
2023-01-05 15:00:00,8.5,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-05 16:00:00,7.7,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-05 17:00:00,6.5,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-05 18:00:00,4.8,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-05 19:00:00,2.9,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-05 20:00:00,0.8,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-05 21:00:00,-1.3,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-05 22:00:00,-3.2,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-05 23:00:00,-4.9,79.70440213512121,1013.25,4.084298173628368,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-06 00:00:00,-6.3,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-06 01:00:00,-7.1,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-06 02:00:00,-7.3,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-06 03:00:00,-7.1,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-06 04:00:00,-6.3,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-06 05:00:00,-5.0,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-06 06:00:00,-3.3,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-06 07:00:00,-1.4,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,1.0,2.3,1.0,0.76,229.67,0.0,0.5
2023-01-06 08:00:00,0.7,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,11.3,21.0,8.8,7.04,217.29,0.0,0.5
2023-01-06 09:00:00,2.7,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,21.6,35.0,14.5,11.69,204.07,0.0,0.5
2023-01-06 10:00:00,4.7,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,28.4,43.0,17.7,14.38,190.12,0.0,0.5
2023-01-06 11:00:00,6.3,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,29.7,44.4,18.3,14.85,175.82,0.0,0.5
2023-01-06 12:00:00,7.6,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,25.0,39.1,16.1,13.07,161.66,0.0,0.5
2023-01-06 13:00:00,8.4,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,15.8,27.5,11.4,9.19,148.11,0.0,0.5
2023-01-06 14:00:00,8.7,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,5.1,10.6,4.4,3.54,135.38,0.0,0.5
2023-01-06 15:00:00,8.4,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-06 16:00:00,7.6,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-06 17:00:00,6.3,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-06 18:00:00,4.7,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-06 19:00:00,2.7,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-06 20:00:00,0.7,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-06 21:00:00,-1.4,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-06 22:00:00,-3.3,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-06 23:00:00,-5.0,79.76045331327396,1013.25,4.0981809144059165,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-07 00:00:00,-6.4,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-07 01:00:00,-7.2,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-07 02:00:00,-7.5,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-07 03:00:00,-7.2,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-07 04:00:00,-6.4,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-07 05:00:00,-5.1,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-07 06:00:00,-3.5,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-07 07:00:00,-1.5,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,1.1,2.4,1.0,0.81,229.81,0.0,0.5
2023-01-07 08:00:00,0.5,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,11.5,21.3,8.9,7.1,217.43,0.0,0.5
2023-01-07 09:00:00,2.6,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,21.8,35.3,14.6,11.78,204.2,0.0,0.5
2023-01-07 10:00:00,4.5,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,28.7,43.4,17.9,14.48,190.23,0.0,0.5
2023-01-07 11:00:00,6.2,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,30.1,44.8,18.5,14.97,175.91,0.0,0.5
2023-01-07 12:00:00,7.5,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,25.4,39.5,16.3,13.2,161.73,0.0,0.5
2023-01-07 13:00:00,8.3,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,16.1,28.0,11.6,9.34,148.16,0.0,0.5
2023-01-07 14:00:00,8.5,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,5.3,11.1,4.6,3.69,135.41,0.0,0.5
2023-01-07 15:00:00,8.3,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-07 16:00:00,7.5,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-07 17:00:00,6.2,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-07 18:00:00,4.5,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-07 19:00:00,2.6,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-07 20:00:00,0.5,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-07 21:00:00,-1.5,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-07 22:00:00,-3.5,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-07 23:00:00,-5.1,79.81064904264446,1013.25,4.111886401268724,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-08 00:00:00,-6.5,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-08 01:00:00,-7.3,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-08 02:00:00,-7.6,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-08 03:00:00,-7.3,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-08 04:00:00,-6.5,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-08 05:00:00,-5.2,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-08 06:00:00,-3.6,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-08 07:00:00,-1.7,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,1.1,2.6,1.1,0.87,229.96,0.0,0.5
2023-01-08 08:00:00,0.4,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,11.7,21.5,9.0,7.18,217.57,0.0,0.5
2023-01-08 09:00:00,2.5,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,22.1,35.6,14.7,11.87,204.32,0.0,0.5
2023-01-08 10:00:00,4.4,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,29.1,43.8,18.1,14.59,190.35,0.0,0.5
2023-01-08 11:00:00,6.1,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,30.5,45.3,18.7,15.1,176.0,0.0,0.5
2023-01-08 12:00:00,7.3,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,25.8,40.0,16.5,13.34,161.8,0.0,0.5
2023-01-08 13:00:00,8.1,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,16.5,28.4,11.8,9.48,148.21,0.0,0.5
2023-01-08 14:00:00,8.4,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,5.6,11.5,4.8,3.84,135.44,0.0,0.5
2023-01-08 15:00:00,8.1,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-08 16:00:00,7.3,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-08 17:00:00,6.1,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-08 18:00:00,4.4,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-08 19:00:00,2.5,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-08 20:00:00,0.4,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-08 21:00:00,-1.7,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-08 22:00:00,-3.6,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-08 23:00:00,-5.2,79.85497444915481,1013.25,4.125410572985246,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-09 00:00:00,-6.6,79.89341639823041,1013.25,4.138749422051527,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-09 01:00:00,-7.4,79.89341639823041,1013.25,4.138749422051527,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-09 02:00:00,-7.7,79.89341639823041,1013.25,4.138749422051527,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-09 03:00:00,-7.4,79.89341639823041,1013.25,4.138749422051527,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-09 04:00:00,-6.6,79.89341639823041,1013.25,4.138749422051527,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-09 05:00:00,-5.4,79.89341639823041,1013.25,4.138749422051527,180.0,50.0,0,0,0,0,0,0.0,0.5
2023-01-09 06:00:00,-3.7,79.89341639823041,1013.25,4.138749422051527,180.0,50.0,0,0,0,0,0,0.0,0.5
