# TMY Data Generated: 2025-07-11 03:18:59
# Solar Position Calculations: ISO 15927-4 with improved accuracy
# Azimuth Convention: North=0°, East=90°, South=180°, West=270°
# Total Records: 8760
DateTime,Temperature_C,Humidity_percent,Pressure_hPa,WindSpeed_ms,WindDirection_deg,CloudCover_percent,GHI_Wm2,DNI_Wm2,DHI_Wm2,SolarElevation_deg,SolarAzimuth_deg,AirMass,ClearnessIndex
2023-01-02T20:00:00,17.261156855082884,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-02T21:00:00,15.967061629570281,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-02T22:00:00,14.761156855082884,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-02T23:00:00,13.725622949150146,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-03T00:00:00,13.098370202037163,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-03T01:00:00,12.598868089514017,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-03T02:00:00,12.428497220959358,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-03T03:00:00,12.598868089514017,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-03T04:00:00,13.098370202037163,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-03T05:00:00,13.89296331502662,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-03T06:00:00,14.928497220959358,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-03T07:00:00,16.134401995446755,65,1013.25,3.0,0,0,3.1612196841656837,10.155426063751111,3.0466278191253333,0,0,0,0.5
2023-01-03T08:00:00,17.428497220959358,65,1013.25,3.0,0,0,45.23537844973832,107.76910965929024,32.33073289778707,0,0,0,0.5
2023-01-03T09:00:00,18.72259244647196,65,1013.25,3.0,0,0,89.40293649998316,179.14589421156668,53.74376826347,0,0,0,0.5
2023-01-03T10:00:00,19.928497220959358,65,1013.25,3.0,0,0,119.32183238435101,219.4215698090565,65.82647094271695,0,0,0,0.5
2023-01-03T11:00:00,20.964031126892095,65,1013.25,3.0,0,0,124.43193802893299,225.85141571849167,67.75542471554749,0,0,0,0.5
2023-01-03T12:00:00,21.758624239881552,65,1013.25,3.0,0,0,102.95796394796704,197.9972485669669,59.39917457009007,0,0,0,0.5
2023-01-03T13:00:00,22.258126352404698,65,1013.25,3.0,0,0,62.41281763773003,137.75728381467107,41.32718514440132,0,0,0,0.5
2023-01-03T14:00:00,22.428497220959358,65,1013.25,3.0,0,0,17.464654944075374,49.2367755082243,14.771032652467289,0,0,0,0.5
2023-01-03T15:00:00,22.258126352404698,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-03T16:00:00,21.758624239881552,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-03T17:00:00,20.964031126892095,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-03T18:00:00,19.928497220959358,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-03T19:00:00,18.72259244647196,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-03T20:00:00,17.428497220959358,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-03T21:00:00,16.134401995446755,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-03T22:00:00,14.928497220959358,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-03T23:00:00,13.89296331502662,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-04T00:00:00,13.264990951775804,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-04T01:00:00,12.765488839252658,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-04T02:00:00,12.595117970697999,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-04T03:00:00,12.765488839252658,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-04T04:00:00,13.264990951775804,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-04T05:00:00,14.05958406476526,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-04T06:00:00,15.095117970697999,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-04T07:00:00,16.301022745185396,65,1013.25,3.0,0,0,3.321230545385153,10.650635051298824,3.195190515389647,0,0,0,0.5
2023-01-04T08:00:00,17.595117970698,65,1013.25,3.0,0,0,45.630698817243484,108.50077810043881,32.55023343013164,0,0,0,0.5
2023-01-04T09:00:00,18.8892131962106,65,1013.25,3.0,0,0,90.09681841371922,180.13828166750434,54.0414845002513,0,0,0,0.5
2023-01-04T10:00:00,20.095117970698,65,1013.25,3.0,0,0,120.31565940289278,220.681168270972,66.2043504812916,0,0,0,0.5
2023-01-04T11:00:00,21.130651876630736,65,1013.25,3.0,0,0,125.64942836936731,227.3665071891035,68.20995215673105,0,0,0,0.5
2023-01-04T12:00:00,21.925244989620193,65,1013.25,3.0,0,0,104.24999966998638,199.73870362267306,59.92161108680192,0,0,0,0.5
2023-01-04T13:00:00,22.42474710214334,65,1013.25,3.0,0,0,63.58266972287673,139.68054672762878,41.90416401828863,0,0,0,0.5
2023-01-04T14:00:00,22.595117970698,65,1013.25,3.0,0,0,18.307849120589143,51.28490064557092,15.385470193671276,0,0,0,0.5
2023-01-04T15:00:00,22.42474710214334,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-04T16:00:00,21.925244989620193,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-04T17:00:00,21.130651876630736,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-04T18:00:00,20.095117970698,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-04T19:00:00,18.8892131962106,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-04T20:00:00,17.595117970698,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-04T21:00:00,16.301022745185396,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-04T22:00:00,15.095117970697999,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-04T23:00:00,14.05958406476526,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-05T00:00:00,13.430842712052492,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-05T01:00:00,12.931340599529346,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-05T02:00:00,12.760969730974686,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-05T03:00:00,12.931340599529346,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-05T04:00:00,13.430842712052492,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-05T05:00:00,14.225435825041949,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-05T06:00:00,15.260969730974686,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-05T07:00:00,16.466874505462084,65,1013.25,3.0,0,0,3.5141258093472145,11.24538703293343,3.373616109880029,0,0,0,0.5
2023-01-05T08:00:00,17.760969730974686,65,1013.25,3.0,0,0,46.08248427315465,109.33427071501694,32.800281214505084,0,0,0,0.5
2023-01-05T09:00:00,19.05506495648729,65,1013.25,3.0,0,0,90.86490914520098,181.2331706679122,54.369951200373656,0,0,0,0.5
2023-01-05T10:00:00,20.260969730974686,65,1013.25,3.0,0,0,121.39355655920806,222.04229567837933,66.6126887035138,0,0,0,0.5
2023-01-05T11:00:00,21.296503636907424,65,1013.25,3.0,0,0,126.95206255156893,228.98057131722297,68.69417139516689,0,0,0,0.5
2023-01-05T12:00:00,22.09109674989688,65,1013.25,3.0,0,0,105.61982452841917,201.57516556569834,60.4725496697095,0,0,0,0.5
2023-01-05T13:00:00,22.590598862420027,65,1013.25,3.0,0,0,64.81601111519609,141.69371153619753,42.508113460859256,0,0,0,0.5
2023-01-05T14:00:00,22.760969730974686,65,1013.25,3.0,0,0,19.195530785875,53.417031362049386,16.025109408614814,0,0,0,0.5
2023-01-05T15:00:00,22.590598862420027,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-05T16:00:00,22.09109674989688,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-05T17:00:00,21.296503636907424,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-05T18:00:00,20.260969730974686,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-05T19:00:00,19.05506495648729,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-05T20:00:00,17.760969730974686,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-05T21:00:00,16.466874505462084,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-05T22:00:00,15.260969730974686,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-05T23:00:00,14.225435825041949,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-06T00:00:00,13.59587633741129,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-06T01:00:00,13.096374224888145,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-06T02:00:00,12.926003356333485,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-06T03:00:00,13.096374224888145,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-06T04:00:00,13.59587633741129,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-06T05:00:00,14.390469450400747,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-06T06:00:00,15.426003356333485,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-06T07:00:00,16.631908130820882,65,1013.25,3.0,0,0,3.7403836265490025,11.939937606813016,3.581981282043905,0,0,0,0.5
2023-01-06T08:00:00,17.926003356333485,65,1013.25,3.0,0,0,46.59132833711968,110.26963836440846,33.08089150932254,0,0,0,0.5
2023-01-06T09:00:00,19.220098581846088,65,1013.25,3.0,0,0,91.70783736050049,182.43039177818252,54.729117533454755,0,0,0,0.5
2023-01-06T10:00:00,20.426003356333485,65,1013.25,3.0,0,0,122.55613422069021,223.50456175427001,67.051368526281,0,0,0,0.5
2023-01-06T11:00:00,21.461537262266223,65,1013.25,3.0,0,0,128.34042072276287,230.69301148707586,69.20790344612276,0,0,0,0.5
2023-01-06T12:00:00,22.25613037525568,65,1013.25,3.0,0,0,107.0680191765916,203.50586000678402,61.0517580020352,0,0,0,0.5
2023-01-06T13:00:00,22.755632487778826,65,1013.25,3.0,0,0,66.11348369031121,143.7958667578845,43.13876002736535,0,0,0,0.5
2023-01-06T14:00:00,22.926003356333485,65,1013.25,3.0,0,0,20.128470997360026,55.63216910486022,16.689650731458066,0,0,0,0.5
2023-01-06T15:00:00,22.755632487778826,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-06T16:00:00,22.25613037525568,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-06T17:00:00,21.461537262266223,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-06T18:00:00,20.426003356333485,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-06T19:00:00,19.220098581846088,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-06T20:00:00,17.926003356333485,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-06T21:00:00,16.631908130820882,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-06T22:00:00,15.426003356333485,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-06T23:00:00,14.390469450400747,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-07T00:00:00,13.760042924827278,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-07T01:00:00,13.260540812304132,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-07T02:00:00,13.090169943749473,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-07T03:00:00,13.260540812304132,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-07T04:00:00,13.760042924827278,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-07T05:00:00,14.554636037816735,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-07T06:00:00,15.590169943749473,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-07T07:00:00,16.79607471823687,65,1013.25,3.0,0,0,4.000539703601735,12.734510975741758,3.820353292722527,0,0,0,0.5
2023-01-07T08:00:00,18.090169943749473,65,1013.25,3.0,0,0,47.15787524703744,111.30689743150454,33.39206922945136,0,0,0,0.5
2023-01-07T09:00:00,19.384265169262076,65,1013.25,3.0,0,0,92.62627418633383,183.7297393838555,55.11892181515665,0,0,0,0.5
2023-01-07T10:00:00,20.590169943749473,65,1013.25,3.0,0,0,123.80403693899507,225.06753983814698,67.5202619514441,0,0,0,0.5
2023-01-07T11:00:00,21.62570384968221,65,1013.25,3.0,0,0,129.81511008403032,232.50319600736438,69.75095880220931,0,0,0,0.5
2023-01-07T12:00:00,22.420296962671667,65,1013.25,3.0,0,0,108.59518602544215,205.52998021157833,61.6589940634735,0,0,0,0.5
2023-01-07T13:00:00,22.919799075194813,65,1013.25,3.0,0,0,67.47574772990683,145.98607253192486,43.79582175957746,0,0,0,0.5
2023-01-07T14:00:00,23.090169943749473,65,1013.25,3.0,0,0,21.107457404113823,57.929291875812474,17.378787562743742,0,0,0,0.5
2023-01-07T15:00:00,22.919799075194813,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-07T16:00:00,22.420296962671667,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-07T17:00:00,21.62570384968221,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-07T18:00:00,20.590169943749473,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-07T19:00:00,19.384265169262076,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-07T20:00:00,18.090169943749473,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-07T21:00:00,16.79607471823687,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-07T22:00:00,15.590169943749473,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-07T23:00:00,14.554636037816735,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-08T00:00:00,13.923293828197608,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-08T01:00:00,13.423791715674461,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-08T02:00:00,13.253420847119802,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-08T03:00:00,13.423791715674461,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-08T04:00:00,13.923293828197608,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-08T05:00:00,14.717886941187064,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-08T06:00:00,15.753420847119802,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-08T07:00:00,16.9593256216072,65,1013.25,3.0,0,0,4.2951873125744156,13.62929920213233,4.088789760639699,0,0,0,0.5
2023-01-08T08:00:00,18.253420847119802,65,1013.25,3.0,0,0,47.78281929361519,112.4460291947593,33.73380875842779,0,0,0,0.5
2023-01-08T09:00:00,19.547516072632405,65,1013.25,3.0,0,0,93.620931911979,185.13097119894712,55.539291359684135,0,0,0,0.5
2023-01-08T10:00:00,20.753420847119802,65,1013.25,3.0,0,0,125.13794161972211,226.73076653465614,68.01922996039684,0,0,0,0.5
2023-01-08T11:00:00,21.78895475305254,65,1013.25,3.0,0,0,131.37676267047507,234.41045789667024,70.32313736900107,0,0,0,0.5
2023-01-08T12:00:00,22.583547866041997,65,1013.25,3.0,0,0,110.20194679877807,207.6466870099582,62.29400610298746,0,0,0,0.5
2023-01-08T13:00:00,23.083049978565143,65,1013.25,3.0,0,0,68.90347941788488,148.2633606312267,44.47900818936801,0,0,0,0.5
2023-01-08T14:00:00,23.253420847119802,65,1013.25,3.0,0,0,22.133291833933704,60.30735431759946,18.092206295279837,0,0,0,0.5
2023-01-08T15:00:00,23.083049978565143,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-08T16:00:00,22.583547866041997,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-08T17:00:00,21.78895475305254,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-08T18:00:00,20.753420847119802,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-08T19:00:00,19.547516072632405,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-08T20:00:00,18.253420847119802,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-08T21:00:00,16.9593256216072,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-08T22:00:00,15.753420847119802,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-08T23:00:00,14.717886941187064,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-09T00:00:00,14.085580672756361,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-09T01:00:00,13.586078560233215,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-09T02:00:00,13.415707691678556,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-09T03:00:00,13.586078560233215,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-09T04:00:00,14.085580672756361,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-09T05:00:00,14.880173785745818,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-09T06:00:00,15.915707691678556,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-09T07:00:00,17.121612466165953,65,1013.25,3.0,0,0,4.62497717612724,14.624461430992348,4.387338429297704,0,0,0,0.5
2023-01-09T08:00:00,18.415707691678556,65,1013.25,3.0,0,0,48.46690401347872,113.68697917689789,34.106093753069366,0,0,0,0.5
2023-01-09T09:00:00,19.70980291719116,65,1013.25,3.0,0,0,94.69256254628662,186.63380775605347,55.99014232681604,0,0,0,0.5
2023-01-09T10:00:00,20.915707691678556,65,1013.25,3.0,0,0,126.55855555715269,228.49374135112345,68.54812240533703,0,0,0,0.5
2023-01-09T11:00:00,21.951241597611293,65,1013.25,3.0,0,0,133.02603301709678,236.4140946644151,70.92422839932453,0,0,0,0.5
2023-01-09T12:00:00,22.74583471060075,65,1013.25,3.0,0,0,111.88894000117966,209.85510870663015,62.95653261198904,0,0,0,0.5
2023-01-09T13:00:00,23.245336823123896,65,1013.25,3.0,0,0,70.3973682774488,150.62673447999214,45.18802034399764,0,0,0,0.5
2023-01-09T14:00:00,23.415707691678556,65,1013.25,3.0,0,0,23.20678784665646,62.765287808530275,18.829586342559082,0,0,0,0.5
2023-01-09T15:00:00,23.245336823123896,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-09T16:00:00,22.74583471060075,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-09T17:00:00,21.951241597611293,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-09T18:00:00,20.915707691678556,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-09T19:00:00,19.70980291719116,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-09T20:00:00,18.415707691678556,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-09T21:00:00,17.121612466165953,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-09T22:00:00,15.915707691678556,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-09T23:00:00,14.880173785745818,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-10T00:00:00,14.246855369409058,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-10T01:00:00,13.747353256885912,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
2023-01-10T02:00:00,13.576982388331253,65,1013.25,3.0,0,0,0.0,0.0,0.0,0,0,0,0.5
